State ,Port,Country,AM24_INR,AM24_USD
ODISHA,ICD TUTICORIN,U S A,121580620,1469496
ODISHA,JAIGAON,BHUTAN,2008182788,24272680
ODISHA,JOGBANI,NEPAL,5933473256,71696286
ODISHA,JOYNAGAR,NEPAL,15505000,189037
ODISHA,KAKINADA SEA,CHINA P RP,363912550,4402638
ODISHA,KATTUPALLI PORT/ TIRUVALLUR,BELGIUM,3955369,48035
ODISHA,KATTUPALLI PORT/ TIRUVALLUR,KOREA RP,19973545,242564
ODISHA,KATTUPALLI PORT/ TIRUVALLUR,U K,4264001,51987
ODISHA,KOLKATA AIR,ALGERIA,1920536,23415
ODISHA,KOLKATA AIR,ARGENTINA,152940,1836
ODISHA,KOLKATA AIR,AUSTRALIA,2848335,34473
ODISHA,KOLKATA AIR,AUSTRIA,384635,4635
ODISHA,KOLKATA AIR,BAHARAIN IS,84213,1011
ODISHA,KOLKATA AIR,BANGLADESH PR,1402473,16898
ODISHA,KOLKATA AIR,BELGIUM,15735,191
ODISHA,KOLKATA AIR,BRAZIL,1027446,12379
ODISHA,KOLKATA AIR,CANADA,3617,43
ODISHA,KOLKATA AIR,CHINA P RP,10760258,129673
ODISHA,KOLKATA AIR,CROATIA,841504,10188
ODISHA,KOLKATA AIR,DENMARK,2697305,32516
ODISHA,KOLKATA AIR,EGYPT A RP,1479,18
ODISHA,KOLKATA AIR,ETHIOPIA,163704,1969
ODISHA,KOLKATA AIR,FINLAND,925500,11263
ODISHA,KOLKATA AIR,FRANCE,269691,3256
ODISHA,KOLKATA AIR,GERMANY,7079742,85319
ODISHA,KOLKATA AIR,GHANA,490538,5948
ODISHA,KOLKATA AIR,GREECE,112065,1351
ODISHA,KOLKATA AIR,HONG KONG,143098,1731
ODISHA,KOLKATA AIR,INDONESIA,734825,8872
ODISHA,KOLKATA AIR,IRELAND,150620,1809
ODISHA,KOLKATA AIR,ISRAEL,607168,7302
ODISHA,KOLKATA AIR,ITALY,549729,6619
ODISHA,KOLKATA AIR,JAPAN,3994394,48230
ODISHA,KOLKATA AIR,KAZAKHSTAN,16850,205
ODISHA,KOLKATA AIR,KENYA,215853,2623
ODISHA,KOLKATA AIR,KOREA RP,565671,6812
ODISHA,KOLKATA AIR,LEBANON,191097,2318
ODISHA,KOLKATA AIR,LUXEMBOURG,2498520,30002
ODISHA,KOLKATA AIR,MALAYSIA,520636,6289
ODISHA,KOLKATA AIR,MOZAMBIQUE,258268,3144
ODISHA,KOLKATA AIR,NETHERLAND,2926464,35511
ODISHA,KOLKATA AIR,NEW ZEALAND,3404847,41070
ODISHA,KOLKATA AIR,NIGERIA,794552,9671
ODISHA,KOLKATA AIR,NORWAY,607,7
ODISHA,KOLKATA AIR,OMAN,4143351,50291
ODISHA,KOLKATA AIR,PERU,1353920,16286
ODISHA,KOLKATA AIR,PHILIPPINES,1237570,15008
ODISHA,KOLKATA AIR,POLAND,3814375,46050
ODISHA,KOLKATA AIR,PORTUGAL,84810,1021
ODISHA,KOLKATA AIR,ROMANIA,6057660,73237
ODISHA,KOLKATA AIR,RUSSIA,1438141,17269
ODISHA,KOLKATA AIR,SAUDI ARAB,116320,1401
ODISHA,KOLKATA AIR,SENEGAL,10112591,122141
ODISHA,KOLKATA AIR,SINGAPORE,2040541,24644
ODISHA,KOLKATA AIR,SOUTH AFRICA,1897068,22893
ODISHA,KOLKATA AIR,SPAIN,656852,7912
ODISHA,KOLKATA AIR,SWEDEN,1119202,13437
ODISHA,KOLKATA AIR,SWITZERLAND,3060420,37227
ODISHA,KOLKATA AIR,TAIWAN,77000,935
ODISHA,KOLKATA AIR,TANZANIA REP,631688,7701
ODISHA,KOLKATA AIR,THAILAND,812106,9757
ODISHA,KOLKATA AIR,TURKEY,45257,548
ODISHA,KOLKATA AIR,U ARAB EMTS,1703078,20586
ODISHA,KOLKATA AIR,U K,13819965,167227
ODISHA,KOLKATA AIR,U S A,20251521,244386
ODISHA,KOLKATA AIR,UGANDA,90928,1101
ODISHA,KOLKATA AIR,VIETNAM SOC REP,1318544,16004
ODISHA,KOLKATA SEA,ALGERIA,37517074,456525
ODISHA,KOLKATA SEA,ARGENTINA,464678480,5608864
ODISHA,KOLKATA SEA,AUSTRALIA,106940731,1290978
ODISHA,KOLKATA SEA,AUSTRIA,8563712,103998
ODISHA,KOLKATA SEA,BAHARAIN IS,35336681,429787
ODISHA,KOLKATA SEA,BANGLADESH PR,998609871,12109318
ODISHA,KOLKATA SEA,BELGIUM,1339024787,16223316
ODISHA,KOLKATA SEA,BENIN,558960,6737
ODISHA,KOLKATA SEA,BRAZIL,1076553915,13021433
ODISHA,KOLKATA SEA,BRUNEI,8552302,104270
ODISHA,KOLKATA SEA,BULGARIA,21991741,268124
ODISHA,KOLKATA SEA,BURKINA FASO,9832233,119041
ODISHA,KOLKATA SEA,CAMEROON,187252,2255
ODISHA,KOLKATA SEA,CANADA,1508014601,18202962
ODISHA,KOLKATA SEA,CHILE,90817221,1100871
ODISHA,KOLKATA SEA,CHINA P RP,12258219052,148208007
ODISHA,KOLKATA SEA,COLOMBIA,84032092,1016930
ODISHA,KOLKATA SEA,COTE D' IVOIRE,147530,1778
ODISHA,KOLKATA SEA,CYPRUS,19973035,241752
ODISHA,KOLKATA SEA,CZECH REPUBLIC,1199308,14472
ODISHA,KOLKATA SEA,DJIBOUTI,22463634,269881
ODISHA,KOLKATA SEA,EGYPT A RP,171053412,2069686
ODISHA,KOLKATA SEA,FRANCE,16613668,200636
ODISHA,KOLKATA SEA,GEORGIA,7300512,87961
ODISHA,KOLKATA SEA,GERMANY,342263677,4141004
ODISHA,KOLKATA SEA,GHANA,8353825,101121
ODISHA,KOLKATA SEA,GREECE,153516809,1866914
ODISHA,KOLKATA SEA,HONDURAS,1593965,19383
ODISHA,KOLKATA SEA,HONG KONG,14680741,178154
ODISHA,KOLKATA SEA,INDONESIA,144870340,1748887
ODISHA,KOLKATA SEA,IRAQ,3760302,45164
ODISHA,KOLKATA SEA,ISRAEL,59308864,718900
ODISHA,KOLKATA SEA,ITALY,2022580969,24512581
ODISHA,KOLKATA SEA,JAPAN,795227275,9612160
ODISHA,KOLKATA SEA,KAZAKHSTAN,3294009,40161
ODISHA,KOLKATA SEA,KENYA,22158892,267867
ODISHA,KOLKATA SEA,KOREA RP,6060692177,73308286
ODISHA,KOLKATA SEA,KUWAIT,19212281,231674
ODISHA,KOLKATA SEA,LATVIA,4210050,50554
ODISHA,KOLKATA SEA,LUXEMBOURG,799821,9641
ODISHA,KOLKATA SEA,MALAYSIA,1787706717,21534475
ODISHA,KOLKATA SEA,MALI,31958521,386961
ODISHA,KOLKATA SEA,MAURITIUS,25881142,311834
ODISHA,KOLKATA SEA,MEXICO,1185274749,14333291
ODISHA,KOLKATA SEA,MOROCCO,14872750,181087
ODISHA,KOLKATA SEA,MYANMAR,15225079,183910
ODISHA,KOLKATA SEA,NETHERLAND,950869463,11492037
ODISHA,KOLKATA SEA,NEW ZEALAND,24061575,290127
ODISHA,KOLKATA SEA,NIGERIA,40213363,486128
ODISHA,KOLKATA SEA,OMAN,41095829,497901
ODISHA,KOLKATA SEA,PERU,117466148,1415753
ODISHA,KOLKATA SEA,PHILIPPINES,97808913,1179270
ODISHA,KOLKATA SEA,POLAND,520351116,6320666
ODISHA,KOLKATA SEA,PORTUGAL,219241519,2653684
ODISHA,KOLKATA SEA,ROMANIA,44936651,547130
ODISHA,KOLKATA SEA,RUSSIA,478598114,5784165
ODISHA,KOLKATA SEA,SAUDI ARAB,80154510,971305
ODISHA,KOLKATA SEA,SENEGAL,16862807,202988
ODISHA,KOLKATA SEA,SINGAPORE,5774532,69915
ODISHA,KOLKATA SEA,SLOVAK REP,8850666,106856
ODISHA,KOLKATA SEA,SLOVENIA,98034915,1186804
ODISHA,KOLKATA SEA,SOUTH AFRICA,43731009,528495
ODISHA,KOLKATA SEA,SPAIN,926291016,11201004
ODISHA,KOLKATA SEA,SRI LANKA DSR,200600885,2417141
ODISHA,KOLKATA SEA,SWEDEN,19407392,235646
ODISHA,KOLKATA SEA,SWITZERLAND,31506043,380942
ODISHA,KOLKATA SEA,TAIWAN,1356742645,16428854
ODISHA,KOLKATA SEA,TANZANIA REP,105082658,1271918
ODISHA,KOLKATA SEA,THAILAND,957002526,11566538
ODISHA,KOLKATA SEA,TURKEY,1232295173,14903481
ODISHA,KOLKATA SEA,U ARAB EMTS,723712616,8735624
ODISHA,KOLKATA SEA,U K,476956828,5763282
ODISHA,KOLKATA SEA,U S A,7951063614,95904428
ODISHA,KOLKATA SEA,UGANDA,7921128,95761
ODISHA,KOLKATA SEA,UKRAINE,7314616,88209
ODISHA,KOLKATA SEA,VIETNAM SOC REP,2754567794,33323675
ODISHA,KOLKATA SEA,ZAMBIA,11865599,142448
ODISHA,KOTWALIGATE (MOHEDIPUR),BANGLADESH PR,8858142,107048
ODISHA,KRISHNAPATNAM,ALGERIA,1636539,19953
ODISHA,LCS KULKULI,BHUTAN,2000000,24016
ODISHA,LCS LOKSAN,BHUTAN,863125,10399
ODISHA,MARMAGOA SEA,U K,303895755,3699194
ODISHA,MUMBAI AIR,AUSTRALIA,84353,1013
ODISHA,MUMBAI AIR,BARBADOS,17084,208
ODISHA,MUMBAI AIR,CAMBODIA,133575,1610
ODISHA,MUMBAI AIR,CHILE,547288,6611
ODISHA,MUMBAI AIR,CHINA P RP,911372,11094
ODISHA,MUMBAI AIR,COSTA RICA,225117,2745
ODISHA,MUMBAI AIR,DJIBOUTI,1993278,24157
ODISHA,MUMBAI AIR,EGYPT A RP,766677,9237
ODISHA,MUMBAI AIR,EQUTL GUINEA,868798,10540
ODISHA,MUMBAI AIR,ETHIOPIA,4364556,53128
ODISHA,MUMBAI AIR,GERMANY,40983744,494159
ODISHA,MUMBAI AIR,GHANA,851361,10242
ODISHA,MUMBAI AIR,GRENADA,2319896,27881
ODISHA,MUMBAI AIR,GUINEA,1742258,21032
ODISHA,MUMBAI AIR,HONG KONG,448216,5420
ODISHA,MUMBAI AIR,IRAQ,73382,886
ODISHA,MUMBAI AIR,ITALY,90445,1088
ODISHA,MUMBAI AIR,KENYA,3743860,45122
ODISHA,MUMBAI AIR,KOREA RP,9879,118
ODISHA,MUMBAI AIR,MACAO,216837,2605
ODISHA,MUMBAI AIR,MALAYSIA,630557,7611
ODISHA,MUMBAI AIR,MALDIVES,406293,4917
ODISHA,MUMBAI AIR,MALI,1111,13
ODISHA,MUMBAI AIR,MAURITIUS,86594,1054
ODISHA,MUMBAI AIR,MICRONESIA,126473,1525
ODISHA,MUMBAI AIR,MOLDOVA,819239,9888
ODISHA,MUMBAI AIR,NETHERLAND,23021,276
ODISHA,MUMBAI AIR,NIGERIA,51815,624
ODISHA,MUMBAI AIR,PARAGUAY,82963,996
ODISHA,MUMBAI AIR,PERU,5978746,72235
ODISHA,MUMBAI AIR,PHILIPPINES,70774,852
ODISHA,MUMBAI AIR,SAUDI ARAB,6110955,73791
ODISHA,MUMBAI AIR,SINGAPORE,35330,425
ODISHA,MUMBAI AIR,SOMALIA,49305,592
ODISHA,MUMBAI AIR,SOUTH AFRICA,1640,20
ODISHA,MUMBAI AIR,ST LUCIA,2616,32
ODISHA,MUMBAI AIR,ST VINCENT,73080,883
ODISHA,MUMBAI AIR,SWITZERLAND,8210,100
ODISHA,MUMBAI AIR,THAILAND,34902,419
ODISHA,MUMBAI AIR,TRINIDAD,99899,1215
ODISHA,MUMBAI AIR,U ARAB EMTS,57990,698
ODISHA,MUMBAI AIR,U K,2065964,24882
ODISHA,MUMBAI AIR,U S A,7906538,95724
ODISHA,MUMBAI AIR,UGANDA,16517016,198835
ODISHA,MUMBAI AIR,YEMEN REPUBLC,654420,7966
ODISHA,MUMBAI AIR,ZAMBIA,62184,758
ODISHA,MUMBAI AIR,ZIMBABWE,63092,761
ODISHA,MUMBAI SEA,INDONESIA,14299459,173888
ODISHA,MUMBAI SEA,SENEGAL,121550485,1479582
ODISHA,MUMBAI SEA,SPAIN,214759451,2588599
ODISHA,MUMBAI SEA,U ARAB EMTS,278935739,3354410
ODISHA,MUNDRA,ANGOLA,32676397,397104
ODISHA,MUNDRA,AUSTRALIA,11985,144
ODISHA,MUNDRA,CAMEROON,226292,2748
ODISHA,MUNDRA,CANADA,20533,249
ODISHA,MUNDRA,CHINA P RP,3514572,42345
ODISHA,MUNDRA,DJIBOUTI,11956094,144307
ODISHA,MUNDRA,GUINEA,14253953,172302
ODISHA,MUNDRA,IRAN,1413946,17095
ODISHA,MUNDRA,IRAQ,1687544,20385
ODISHA,MUNDRA,KENYA,3336101,40189
ODISHA,MUNDRA,NIGERIA,2387602,28766
ODISHA,MUNDRA,OMAN,143059172,1722161
ODISHA,MUNDRA,PORTUGAL,25578189,307959
ODISHA,MUNDRA,QATAR,753075,9077
ODISHA,MUNDRA,SAUDI ARAB,3091067,37326
ODISHA,MUNDRA,SENEGAL,278545,3345
ODISHA,MUNDRA,SIERRA LEONE,1333260,16018
ODISHA,MUNDRA,SOUTH AFRICA,8692375,104633
ODISHA,MUNDRA,TANZANIA REP,150876,1822
ODISHA,MUNDRA,TOGO,47676,575
ODISHA,MUNDRA,TURKEY,1087080,13219
ODISHA,MUNDRA,U ARAB EMTS,23944260,290153
ODISHA,MUNDRA,U K,2401730,28920
ODISHA,MUNDRA,U S A,17873388,216802
ODISHA,NAUTANWA (SONAULI),NEPAL,1467871785,17735388
ODISHA,NEPALGANJ,NEPAL,216437824,2613734
ODISHA,NHAVA SHEVA SEA,ANGOLA,1406806,16950
ODISHA,NHAVA SHEVA SEA,AUSTRALIA,2855275,34456
ODISHA,NHAVA SHEVA SEA,BANGLADESH PR,115594526,1396883
ODISHA,NHAVA SHEVA SEA,BELGIUM,5508077,67155
ODISHA,NHAVA SHEVA SEA,BRAZIL,73933668,892507
ODISHA,NHAVA SHEVA SEA,CAMEROON,879726,10599
ODISHA,NHAVA SHEVA SEA,CANADA,220695376,2667485
ODISHA,NHAVA SHEVA SEA,CHINA P RP,87999969,1067840
ODISHA,NHAVA SHEVA SEA,CONGO D. REP.,267598,3229
ODISHA,NHAVA SHEVA SEA,COSTA RICA,61781673,746287
ODISHA,NHAVA SHEVA SEA,COTE D' IVOIRE,2492982,29992
ODISHA,NHAVA SHEVA SEA,DOMINIC REP,3840506,46274
ODISHA,NHAVA SHEVA SEA,ECUADOR,6442250,77358
ODISHA,NHAVA SHEVA SEA,EGYPT A RP,14551343,176647
ODISHA,NHAVA SHEVA SEA,ETHIOPIA,408459,4980
ODISHA,NHAVA SHEVA SEA,FINLAND,3053056,36800
ODISHA,NHAVA SHEVA SEA,GERMANY,62215112,752067
ODISHA,NHAVA SHEVA SEA,GHANA,21412950,259165
ODISHA,NHAVA SHEVA SEA,GUATEMALA,6288646,76671
ODISHA,NHAVA SHEVA SEA,GUINEA,14674521,176253
ODISHA,NHAVA SHEVA SEA,HAITI,2890493,34709
ODISHA,NHAVA SHEVA SEA,HONG KONG,736940,8883
ODISHA,NHAVA SHEVA SEA,INDONESIA,56594792,687118
ODISHA,NHAVA SHEVA SEA,IRAQ,488734,5944
ODISHA,NHAVA SHEVA SEA,ISRAEL,664411,8088
ODISHA,NHAVA SHEVA SEA,ITALY,34805837,421006
ODISHA,NHAVA SHEVA SEA,JAMAICA,13391,162
ODISHA,NHAVA SHEVA SEA,JAPAN,18876684,228899
ODISHA,NHAVA SHEVA SEA,KENYA,33381724,404138
ODISHA,NHAVA SHEVA SEA,KOREA RP,11378659,138729
ODISHA,NHAVA SHEVA SEA,KUWAIT,611761,7390
ODISHA,NHAVA SHEVA SEA,LIBERIA,460026,5573
ODISHA,NHAVA SHEVA SEA,MADAGASCAR,1111043,13368
ODISHA,NHAVA SHEVA SEA,MALAYSIA,155037,1873
ODISHA,NHAVA SHEVA SEA,MALDIVES,3156162,38329
ODISHA,NHAVA SHEVA SEA,MEXICO,28609425,347605
ODISHA,NHAVA SHEVA SEA,MOZAMBIQUE,60465923,731631
ODISHA,NHAVA SHEVA SEA,MYANMAR,53090,640
ODISHA,NHAVA SHEVA SEA,NETHERLAND,16917,203
ODISHA,NHAVA SHEVA SEA,NEW ZEALAND,21083,257
ODISHA,NHAVA SHEVA SEA,NIGERIA,1858932,22467
ODISHA,NHAVA SHEVA SEA,OMAN,43239955,520533
ODISHA,NHAVA SHEVA SEA,PAKISTAN IR,6310302,76063
ODISHA,NHAVA SHEVA SEA,PERU,1085983,13037
ODISHA,NHAVA SHEVA SEA,PHILIPPINES,151515,1830
ODISHA,NHAVA SHEVA SEA,PORTUGAL,5214281,62731
ODISHA,NHAVA SHEVA SEA,QATAR,2662318,32459
ODISHA,NHAVA SHEVA SEA,RUSSIA,421084731,5101992
ODISHA,NHAVA SHEVA SEA,RWANDA,11795983,143440
ODISHA,NHAVA SHEVA SEA,SAUDI ARAB,3450719,41781
ODISHA,NHAVA SHEVA SEA,SEYCHELLES,279746,3384
ODISHA,NHAVA SHEVA SEA,SINGAPORE,903270,10883
ODISHA,NHAVA SHEVA SEA,SOUTH AFRICA,91634232,1108014
ODISHA,NHAVA SHEVA SEA,SRI LANKA DSR,18270830,220889
ODISHA,NHAVA SHEVA SEA,TAIWAN,11042368,132664
ODISHA,NHAVA SHEVA SEA,TANZANIA REP,26124701,315519
ODISHA,NHAVA SHEVA SEA,THAILAND,3178372,38750
ODISHA,NHAVA SHEVA SEA,TURKEY,124371388,1503924
ODISHA,NHAVA SHEVA SEA,U ARAB EMTS,1028358988,12426577
ODISHA,NHAVA SHEVA SEA,U K,10153504,122859
ODISHA,NHAVA SHEVA SEA,U S A,4109660778,49700977
ODISHA,NHAVA SHEVA SEA,UGANDA,1391770,16757
ODISHA,NHAVA SHEVA SEA,UZBEKISTAN,15102375,181962
ODISHA,NHAVA SHEVA SEA,VIETNAM SOC REP,26541600,320333
ODISHA,OLD MUNDRA,SOMALIA,2584825,31065
ODISHA,OLD MUNDRA,YEMEN REPUBLC,67057336,807126
ODISHA,PANITANKI,NEPAL,667789178,8063464
ODISHA,PARADIP SEA,ALGERIA,43087077,519136
ODISHA,PARADIP SEA,ARGENTINA,27317170,331747
ODISHA,PARADIP SEA,AUSTRALIA,3208769511,38760090
ODISHA,PARADIP SEA,BANGLADESH PR,37999201954,457852162
ODISHA,PARADIP SEA,BELGIUM,5202011246,62932438
ODISHA,PARADIP SEA,BRAZIL,651269518,7915528
ODISHA,PARADIP SEA,CHINA P RP,105903413529,1278162152
ODISHA,PARADIP SEA,COLOMBIA,4451904,53776
ODISHA,PARADIP SEA,DENMARK,6846327270,82595221
ODISHA,PARADIP SEA,EGYPT A RP,39728452,479376
ODISHA,PARADIP SEA,FRANCE,1042971397,12666136
ODISHA,PARADIP SEA,GREECE,1895523994,23019774
ODISHA,PARADIP SEA,INDONESIA,6344104646,76497661
ODISHA,PARADIP SEA,ITALY,10495342079,127249560
ODISHA,PARADIP SEA,JAPAN,1511504687,18147152
ODISHA,PARADIP SEA,KOREA RP,7875129385,95199136
ODISHA,PARADIP SEA,MALAYSIA,11635029679,140713617
ODISHA,PARADIP SEA,MEXICO,1453525461,17667628
ODISHA,PARADIP SEA,MOZAMBIQUE,61645806,740063
ODISHA,PARADIP SEA,NETHERLAND,3307176524,40266055
ODISHA,PARADIP SEA,POLAND,366426686,4416716
ODISHA,PARADIP SEA,PORTUGAL,243733532,2940567
ODISHA,PARADIP SEA,RUSSIA,11155774164,135056563
ODISHA,PARADIP SEA,SAUDI ARAB,7744545,93349
ODISHA,PARADIP SEA,SINGAPORE,13114853599,158196859
ODISHA,PARADIP SEA,SOUTH AFRICA,179762001,2165601
ODISHA,PARADIP SEA,SPAIN,5026205960,61029392
ODISHA,PARADIP SEA,SRI LANKA DSR,4398730,52998
ODISHA,PARADIP SEA,TAIWAN,1019594379,12295738
ODISHA,PARADIP SEA,TURKEY,1128595499,13552793
ODISHA,PARADIP SEA,U ARAB EMTS,291871789,3514390
ODISHA,PARADIP SEA,U K,10966626079,132241100
ODISHA,PARADIP SEA,U S A,6990307593,84818115
ODISHA,PARADIP SEA,VIETNAM SOC REP,12440090718,150342206
ODISHA,PETRAPOLE LAND,BANGLADESH PR,11738885615,141803940
ODISHA,PIPRAUN,NEPAL,212460,2586
ODISHA,RANAGHAT,BANGLADESH PR,2692684,32829
ODISHA,RAXAUL LAND,NEPAL,14023251300,169775787
ODISHA,SARAF AGENCIES PVT LTD,BELGIUM,325785466,3963022
ODISHA,SARAF AGENCIES PVT LTD,JAPAN,171545354,2061290
ODISHA,T.T.SHED (KIDDERPORE),BANGLADESH PR,1243327383,14989586
ODISHA,TATA STEEL SEZ GANJAM,CHINA P RP,99358698,1201212
ODISHA,TELEGAON,UZBEKISTAN,5029,60
ODISHA,TUTICORIN SEA,MALDIVES,539112282,6523692
ODISHA,TUTICORIN SEA,SRI LANKA DSR,71784443,867544
ODISHA,TUTICORIN SEA,U S A,139634587,1695233
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",ANGOLA,42081627,509678
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",AUSTRALIA,1851022690,22348958
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",BANGLADESH PR,2424920717,29286081
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",BELGIUM,628429415,7573912
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",BRAZIL,9848620626,118929667
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",CANADA,2569791040,30997357
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",CHINA P RP,12943608448,155715638
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",COLOMBIA,680449081,8207524
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",COSTA RICA,60383192,727092
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",DJIBOUTI,34006889,409125
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",ECUADOR,1654115260,19975905
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",EGYPT A RP,792028,9547
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",EL SALVADOR,37000870,446342
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",FR POLYNESIA,131511867,1594461
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",FRANCE,274103828,3314038
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",GERMANY,1064465113,12872875
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",GREECE,14411493090,174153254
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",HONDURAS,1026737722,12447578
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",INDONESIA,2520637175,30444565
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",IRAQ,820333070,9910755
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",ISRAEL,1445468033,17443284
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",ITALY,10936844366,132282550
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",JAPAN,10920870251,131905188
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",KENYA,262725794,3172767
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",KOREA DP RP,136219438,1636559
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",KOREA RP,36625876361,442926366
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",KUWAIT,8823669,105953
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",MALAYSIA,55850470079,674037116
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",MEXICO,19583780324,236378239
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",MOROCCO,645484294,7815462
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",MOZAMBIQUE,5487239,65875
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",NEPAL,1824934137,22037256
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",NETHERLAND,7404521816,89699172
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",OMAN,1217468996,14719848
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",PHILIPPINES,10585071,128848
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",POLAND,32392742,388968
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",QATAR,1043610067,12605667
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",SAUDI ARAB,14413095360,173939885
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",SOUTH AFRICA,413807591,4980762
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",SPAIN,4004029917,48350926
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",SRI LANKA DSR,127942120,1544942
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",SWEDEN,577856054,6978294
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",TAIWAN,4413070930,53261632
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",TANZANIA REP,236416555,2851863
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",THAILAND,8113120720,97953468
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",TURKEY,6212462760,74852949
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",U ARAB EMTS,1165231692,14095004
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",U K,403135283,4881728
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",U S A,19922298799,240459379
ODISHA,"VEDANTA ALUMINIUM, JHARSUGDA",VIETNAM SOC REP,11091592128,133764939
ODISHA,VISAKHAPATNAM SEA,ALBANIA,24175105,294105
ODISHA,VISAKHAPATNAM SEA,ANGOLA,75060826,913131
ODISHA,VISAKHAPATNAM SEA,ARGENTINA,342741541,4141204
ODISHA,VISAKHAPATNAM SEA,AUSTRALIA,308395643,3725645
ODISHA,VISAKHAPATNAM SEA,BAHARAIN IS,99192292,1194195
ODISHA,VISAKHAPATNAM SEA,BANGLADESH PR,219782732,2657208
ODISHA,VISAKHAPATNAM SEA,BELGIUM,2990287194,36140503
ODISHA,VISAKHAPATNAM SEA,BENIN,543974175,6573053
ODISHA,VISAKHAPATNAM SEA,BRAZIL,1958093727,23642467
ODISHA,VISAKHAPATNAM SEA,BULGARIA,238185261,2874929
ODISHA,VISAKHAPATNAM SEA,BURKINA FASO,1640699,19952
ODISHA,VISAKHAPATNAM SEA,CAMEROON,10660518,128773
ODISHA,VISAKHAPATNAM SEA,CANADA,1393368244,16817139
ODISHA,VISAKHAPATNAM SEA,CHILE,224550552,2719501
ODISHA,VISAKHAPATNAM SEA,CHINA P RP,45675835778,551406320
ODISHA,VISAKHAPATNAM SEA,COLOMBIA,72495165,874711
ODISHA,VISAKHAPATNAM SEA,COTE D' IVOIRE,1715781,20864
ODISHA,VISAKHAPATNAM SEA,CROATIA,24393183,292910
ODISHA,VISAKHAPATNAM SEA,DENMARK,8599997,103617
ODISHA,VISAKHAPATNAM SEA,DJIBOUTI,227265461,2737534
ODISHA,VISAKHAPATNAM SEA,ECUADOR,9343333,113732
ODISHA,VISAKHAPATNAM SEA,EGYPT A RP,1939744878,23368458
ODISHA,VISAKHAPATNAM SEA,ETHIOPIA,1123186,13658
ODISHA,VISAKHAPATNAM SEA,FINLAND,79864858,961629
ODISHA,VISAKHAPATNAM SEA,FRANCE,509740822,6166562
ODISHA,VISAKHAPATNAM SEA,GAMBIA,4091128,49750
ODISHA,VISAKHAPATNAM SEA,GERMANY,346836123,4182719
ODISHA,VISAKHAPATNAM SEA,GHANA,13930052,169002
ODISHA,VISAKHAPATNAM SEA,GREECE,39345812,475015
ODISHA,VISAKHAPATNAM SEA,GUINEA,92236467,1116571
ODISHA,VISAKHAPATNAM SEA,HONG KONG,23320551,281008
